ano_entre,ano_sortie,entre_id,sortie_id
1768,793,10411,6526
1768,793,10412,6527
1216,794,6713,6528
1216,794,6714,6529
1216,794,6715,6530
1216,794,6716,6531
1216,794,6717,6532
1216,794,6718,6533
1216,794,6719,6534
1216,794,6720,6535
1216,794,6721,6536
1216,794,6722,6537
1216,794,6723,6538
1216,794,6724,6539
1216,794,6725,6540
1216,794,6726,6541
1216,794,6727,6542
1216,794,6728,6543
1216,794,6729,6544
1216,794,6730,6545
1216,794,6732,6546
1216,794,6733,6547
1216,794,6731,6548
1216,794,6734,6549
1216,794,6735,6550
1216,794,6736,6551
1216,794,6737,6552
1216,794,6738,6553
1216,794,6739,6554
1216,794,6745,6555
1216,794,6741,6556
1216,794,6740,6557
1216,794,6742,6558
1216,794,6743,6559
1216,794,6744,6560
1216,794,6746,6561
1216,794,6747,6562
1216,794,6748,6563
1216,794,6749,6564
1216,794,6750,6565
1216,794,6751,6566
1216,794,6752,6567
1216,794,6754,6568
1216,794,6753,6569
1216,794,6755,6570
1216,794,6756,6571
1216,794,6757,6572
1216,794,6758,6573
1216,794,6759,6574
1216,794,6760,6575
1216,794,6761,6576
1216,794,6763,6577
1216,794,6765,6578
1216,794,6762,6579
1216,794,6764,6580
1216,794,6766,6581
1216,794,6767,6582
1216,794,6768,6583
1216,794,6769,6584
1216,794,6770,6585
1216,794,6771,6586
1216,794,6772,6587
1216,794,6773,6588
1216,794,6774,6589
1216,794,6775,6590
1216,794,6777,6591
1216,794,6776,6592
1216,794,6778,6593
1216,794,6779,6594
1216,794,6780,6595
1216,794,6781,6596
1216,794,6782,6597
1216,794,6783,6598
1216,794,6784,6599
1216,794,6785,6600
1216,794,6786,6601
1216,794,6787,6602
1216,794,6789,6603
1216,794,6788,6604
1216,794,6790,6605
1216,794,6791,6606
1216,794,6792,6607
1216,794,6793,6608
1216,794,6794,6609
1216,794,6796,6610
1216,794,6795,6611
1216,794,6797,6612
1216,794,6798,6613
1216,794,6799,6614
1216,794,6800,6615
1216,794,6801,6616
1216,794,6802,6617
1216,794,6803,6618
1216,794,6804,6619
1216,794,6805,6620
1216,794,6806,6621
1216,794,6807,6622
1216,794,6808,6623
1216,794,6809,6624
1216,794,6810,6625
1216,794,6811,6626
1216,794,6812,6627
1216,794,6813,6628
1216,794,6814,6629
1216,794,6815,6630
1216,794,6816,6631
1216,794,6817,6632
1216,794,6818,6633
1216,794,6819,6634
1216,794,6820,6635
1216,794,6821,6636
1216,794,6822,6637
1216,794,6823,6638
1216,794,6824,6639
1216,794,6825,6640
1216,794,6826,6641
1216,794,6827,6642
1216,794,6828,6643
1216,794,6829,6644
1216,794,6830,6645
1216,794,6831,6646
1216,794,6832,6647
1216,794,6833,6648
1216,794,6834,6649
1216,794,6835,6650
1216,794,6836,6651
1216,794,6837,6652
1216,794,6840,6653
1216,794,6838,6654
1216,794,6839,6655
1216,794,6841,6656
1216,794,6842,6657
1216,794,6843,6658
1216,794,6844,6659
1216,794,6845,6660
1216,794,6846,6661
1216,794,6847,6662
1216,794,6848,6663
1216,794,6849,6664
1216,794,6850,6665
1216,794,6851,6666
1216,794,6852,6667
1216,794,6853,6668
1216,794,6854,6669
1216,794,6855,6670
1216,794,6856,6671
1216,794,6857,6672
1216,794,6858,6673
1216,794,6859,6674
1216,794,6860,6675
1216,794,6861,6676
1216,794,6862,6677
1216,794,6863,6678
1216,794,6864,6679
1216,794,6865,6680
1216,794,6866,6681
1216,794,6867,6682
1216,794,6868,6683
1216,794,6869,6684
1216,794,6870,6685
1216,794,6871,6686
1216,794,6879,6687
1216,794,6872,6688
1216,794,6873,6689
1216,794,6874,6690
1216,794,6875,6691
1216,794,6876,6692
1216,794,6877,6693
1216,794,6878,6694
1216,794,6880,6695
1216,794,6881,6696
1216,794,6882,6697
1216,794,6883,6698
1216,794,6884,6699
1216,794,6885,6700
1216,794,6886,6701
1216,794,6887,6702
1216,794,6888,6703
1216,794,6889,6704
1216,794,6890,6705
1216,794,6891,6706
1216,794,6892,6707
1216,794,6893,6708
1216,794,6894,6709
1216,794,6895,6710
1216,794,6896,6711
1216,794,6902,6712
1216,794,6897,6713
1216,794,6898,6714
1216,794,6899,6715
1216,794,6900,6716
1216,794,6901,6717
1216,794,6903,6718
1216,794,6904,6719
1216,794,6905,6720
1216,794,6906,6721
1216,794,6907,6722
1216,794,6908,6723
1216,794,6909,6724
1216,794,6910,6725
1216,794,6911,6726
1216,794,6912,6727
1216,794,6913,6728
1216,794,6914,6729
1216,794,6915,6730
1216,794,6916,6731
1216,794,6917,6732
1216,794,6918,6733
1216,794,6919,6734
1216,794,6920,6735
1216,794,6921,6736
1216,794,6922,6737
1216,794,6923,6738
1216,794,6924,6739
1216,794,6925,6740
1216,794,6926,6741
1216,794,6927,6742
1216,794,6928,6743
1216,794,6929,6744
1216,794,6930,6745
1216,794,6931,6746
1216,794,6932,6747
1216,794,6933,6748
1216,794,6934,6749
1216,794,6935,6750
1216,794,6936,6751
918,795,5513,6752
918,795,5514,6753
918,795,5515,6754
918,795,5516,6755
918,795,5517,6756
409,796,2342,6757
409,796,2343,6758
409,796,2344,6759
863,797,5100,6760
863,797,5101,6761
863,797,5102,6762
863,797,5103,6763
863,797,5104,6764
863,797,5105,6765
863,797,5106,6766
863,797,5107,6767
1513,798,9010,6768
1513,798,9009,6769
1513,798,9011,6770
1513,798,9012,6771
1513,798,9013,6772
242,799,1425,6773
242,799,1426,6774
933,800,5561,6775
536,801,3011,6776
536,801,3012,6777
536,801,3013,6778
790,802,4737,6779
790,802,4738,6780
790,802,4739,6781
1240,803,7049,6782
694,804,3680,6783
694,804,3681,6784
694,804,3682,6785
694,804,3683,6786
694,804,3684,6787
694,804,3685,6788
694,804,3686,6789
694,804,3687,6790
299,805,1821,6791
299,805,1822,6792
299,805,1823,6793
299,805,1824,6794
299,805,1825,6795
1262,806,7156,6796
1262,806,7157,6797
1262,806,7158,6798
826,807,4966,6799
826,807,4967,6800
826,807,4968,6801
416,808,2493,6802
416,808,2494,6803
416,808,2495,6804
416,808,2496,6805
416,808,2497,6806
416,808,2498,6807
416,808,2499,6808
416,808,2500,6809
1349,809,7741,6810
1349,809,7742,6811
1349,809,7743,6812
1349,809,7744,6813
1349,809,7745,6814
1349,809,7746,6815
36,810,118,6816
36,810,119,6817
36,810,121,6818
36,810,120,6819
36,810,122,6820
1053,811,5997,6821
1053,811,5998,6822
1053,811,5999,6823
1053,811,6000,6824
1053,811,6001,6825
1053,811,6002,6826
1053,811,6003,6827
217,812,1358,6828
113,813,397,6829
113,813,398,6830
1999,814,11629,6831
1999,814,11630,6832
1999,814,11631,6833
827,815,4969,6834
827,815,4970,6835
91,816,316,6836
91,816,317,6837
91,816,318,6838
937,817,5573,6839
937,817,5572,6840
937,817,5574,6841
937,817,5575,6842
1323,818,7349,6843
1666,819,9934,6844
1666,819,9935,6845
161,820,855,6846
161,820,856,6847
161,820,857,6848
161,820,858,6849
161,820,859,6850
161,820,860,6851
161,820,861,6852
161,820,863,6853
161,820,862,6854
161,820,864,6855
161,820,865,6856
161,820,866,6857
161,820,867,6858
161,820,868,6859
161,820,869,6860
161,820,870,6861
161,820,871,6862
161,820,872,6863
161,820,873,6864
161,820,874,6865
161,820,875,6866
161,820,876,6867
161,820,877,6868
161,820,878,6869
161,820,879,6870
161,820,880,6871
161,820,881,6872
161,820,883,6873
161,820,882,6874
161,820,884,6875
161,820,885,6876
161,820,886,6877
161,820,887,6878
161,820,889,6879
161,820,888,6880
161,820,890,6881
161,820,891,6882
161,820,892,6883
161,820,893,6884
161,820,894,6885
161,820,895,6886
161,820,896,6887
161,820,897,6888
161,820,898,6889
161,820,899,6890
161,820,900,6891
161,820,901,6892
161,820,902,6893
161,820,903,6894
161,820,904,6895
161,820,905,6896
161,820,906,6897
161,820,907,6898
161,820,908,6899
161,820,909,6900
161,820,910,6901
161,820,911,6902
161,820,912,6903
161,820,913,6904
161,820,914,6905
161,820,915,6906
161,820,916,6907
161,820,917,6908
161,820,918,6909
161,820,919,6910
161,820,920,6911
161,820,921,6912
161,820,922,6913
161,820,923,6914
161,820,924,6915
161,820,925,6916
161,820,926,6917
161,820,927,6918
161,820,928,6919
161,820,929,6920
161,820,930,6921
161,820,931,6922
161,820,932,6923
161,820,933,6924
161,820,934,6925
161,820,935,6926
161,820,936,6927
161,820,937,6928
161,820,938,6929
161,820,939,6930
161,820,940,6931
161,820,941,6932
161,820,942,6933
161,820,943,6934
161,820,944,6935
161,820,945,6936
161,820,946,6937
161,820,947,6938
161,820,948,6939
161,820,949,6940
161,820,950,6941
161,820,951,6942
161,820,952,6943
161,820,953,6944
161,820,954,6945
161,820,955,6946
161,820,956,6947
161,820,957,6948
161,820,958,6949
161,820,959,6950
161,820,960,6951
161,820,961,6952
161,820,962,6953
161,820,964,6954
161,820,963,6955
161,820,965,6956
161,820,966,6957
161,820,967,6958
161,820,968,6959
161,820,969,6960
161,820,970,6961
161,820,971,6962
161,820,972,6963
161,820,973,6964
161,820,974,6965
161,820,975,6966
161,820,976,6967
161,820,977,6968
161,820,978,6969
161,820,979,6970
161,820,980,6971
161,820,981,6972
161,820,982,6973
161,820,983,6974
161,820,984,6975
161,820,985,6976
161,820,986,6977
161,820,991,6978
161,820,987,6979
161,820,988,6980
161,820,989,6981
161,820,990,6982
161,820,992,6983
161,820,993,6984
161,820,994,6985
161,820,995,6986
161,820,996,6987
161,820,997,6988
161,820,998,6989
161,820,999,6990
161,820,1000,6991
161,820,1001,6992
161,820,1002,6993
161,820,1003,6994
161,820,1004,6995
161,820,1005,6996
161,820,1006,6997
161,820,1007,6998
161,820,1008,6999
161,820,1009,7000
161,820,1010,7001
161,820,1011,7002
161,820,1012,7003
161,820,1013,7004
161,820,1014,7005
161,820,1015,7006
161,820,1016,7007
161,820,1017,7008
161,820,1018,7009
161,820,1019,7010
161,820,1020,7011
161,820,1021,7012
161,820,1022,7013
161,820,1023,7014
161,820,1024,7015
161,820,1025,7016
161,820,1026,7017
161,820,1027,7018
161,820,1028,7019
161,820,1029,7020
161,820,1030,7021
161,820,1031,7022
161,820,1032,7023
161,820,1033,7024
161,820,1034,7025
161,820,1035,7026
161,820,1036,7027
161,820,1037,7028
161,820,1038,7029
161,820,1039,7030
161,820,1040,7031
161,820,1041,7032
161,820,1042,7033
161,820,1043,7034
161,820,1044,7035
161,820,1045,7036
161,820,1046,7037
161,820,1047,7038
161,820,1048,7039
161,820,1049,7040
161,820,1050,7041
161,820,1051,7042
161,820,1052,7043
161,820,1053,7044
161,820,1054,7045
161,820,1055,7046
161,820,1056,7047
161,820,1057,7048
161,820,1058,7049
161,820,1059,7050
161,820,1060,7051
161,820,1061,7052
161,820,1062,7053
161,820,1063,7054
161,820,1064,7055
161,820,1065,7056
161,820,1066,7057
161,820,1067,7058
161,820,1068,7059
161,820,1069,7060
161,820,1070,7061
161,820,1071,7062
161,820,1072,7063
161,820,1073,7064
161,820,1074,7065
161,820,1075,7066
161,820,1076,7067
161,820,1077,7068
161,820,1078,7069
161,820,1082,7070
161,820,1079,7071
161,820,1080,7072
161,820,1081,7073
161,820,1083,7074
161,820,1084,7075
161,820,1085,7076
161,820,1086,7077
161,820,1087,7078
161,820,1088,7079
161,820,1089,7080
161,820,1090,7081
1277,821,7193,7082
1277,821,7194,7083
1277,821,7195,7084
1277,821,7196,7085
1277,821,7197,7086
1277,821,7198,7087
1719,822,10132,7088
93,823,321,7089
1373,824,7839,7090
1373,824,7840,7091
1373,824,7841,7092
1373,824,7842,7093
1093,825,6169,7094
1093,825,6170,7095
1800,826,10801,7096
1800,826,10802,7097
1800,826,10803,7098
1800,826,10804,7099
1800,826,10805,7100
482,827,2774,7101
482,827,2775,7102
162,828,1091,7103
162,828,1092,7104
162,828,1093,7105
754,829,4132,7106
754,829,4133,7107
754,829,4134,7108
754,829,4135,7109
754,829,4136,7110
754,829,4137,7111
754,829,4138,7112
754,829,4139,7113
754,829,4140,7114
754,829,4141,7115
754,829,4142,7116
754,829,4143,7117
754,829,4144,7118
754,829,4145,7119
754,829,4146,7120
754,829,4147,7121
754,829,4148,7122
754,829,4149,7123
754,829,4150,7124
754,829,4151,7125
122,830,429,7126
122,830,430,7127
122,830,431,7128
122,830,432,7129
122,830,433,7130
122,830,434,7131
1351,831,7749,7132
1351,831,7748,7133
1351,831,7750,7134
1351,831,7751,7135
1351,831,7752,7136
1351,831,7753,7137
1351,831,7754,7138
1351,831,7755,7139
1351,831,7756,7140
1351,831,7757,7141
1373,832,7839,7142
1373,832,7840,7143
1373,832,7841,7144
1373,832,7842,7145
291,833,1694,7146
291,833,1695,7147
291,833,1696,7148
291,833,1697,7149
377,834,2154,7150
377,834,2155,7151
377,834,2156,7152
377,834,2157,7153
377,834,2158,7154
377,834,2159,7155
377,834,2160,7156
377,834,2161,7157
377,834,2162,7158
377,834,2163,7159
377,834,2164,7160
57,835,213,7161
763,836,4192,7162
1186,837,6574,7163
1186,837,6575,7164
1186,837,6576,7165
1186,837,6577,7166
1186,837,6578,7167
1990,838,11599,7168
1990,838,11600,7169
1990,838,11601,7170
1990,838,11602,7171
1913,839,11173,7172
1913,839,11174,7173
569,840,3146,7174
335,841,1987,7175
335,841,1988,7176
335,841,1989,7177
335,841,1990,7178
335,841,1991,7179
335,841,1993,7180
335,841,1992,7181
71,842,270,7182
71,842,271,7183
71,842,272,7184
71,842,273,7185
967,843,5686,7186
967,843,5687,7187
1402,844,7967,7188
1402,844,7968,7189
1402,844,7969,7190
1402,844,7970,7191
1319,845,7340,7192
4,846,12,7193
529,847,2986,7194
1194,848,6649,7195
1194,848,6650,7196
1194,848,6651,7197
1194,848,6652,7198
1194,848,6653,7199
1194,848,6655,7200
1194,848,6654,7201
1188,849,6609,7202
1188,849,6610,7203
567,850,3144,7204
1544,851,9101,7205
1544,851,9100,7206
1544,851,9102,7207
1155,852,6389,7208
1155,852,6390,7209
1155,852,6391,7210
1155,852,6392,7211
1155,852,6393,7212
1155,852,6394,7213
1155,852,6395,7214
1155,852,6396,7215
1155,852,6397,7216
1155,852,6398,7217
1155,852,6399,7218
1155,852,6400,7219
1155,852,6401,7220
1155,852,6402,7221
1155,852,6403,7222
1155,852,6404,7223
1155,852,6405,7224
1155,852,6406,7225
1155,852,6407,7226
1155,852,6408,7227
1291,853,7237,7228
1291,853,7238,7229
1291,853,7239,7230
1291,853,7240,7231
1291,853,7241,7232
1291,853,7242,7233
1291,853,7243,7234
198,854,1289,7235
198,854,1290,7236
651,855,3469,7237
651,855,3470,7238
651,855,3471,7239
651,855,3472,7240
651,855,3473,7241
651,855,3474,7242
651,855,3475,7243
651,855,3476,7244
1703,856,10098,7245
260,857,1570,7246
260,857,1571,7247
1831,858,10882,7248
1831,858,10883,7249
1831,858,10884,7250
1831,858,10885,7251
1831,858,10886,7252
239,859,1409,7253
239,859,1410,7254
239,859,1411,7255
239,859,1412,7256
239,859,1413,7257
239,859,1414,7258
239,859,1415,7259
239,859,1416,7260
239,859,1417,7261
239,859,1418,7262
239,859,1419,7263
239,859,1420,7264
1079,860,6122,7265
1079,860,6123,7266
1079,860,6124,7267
1079,860,6125,7268
2000,861,11632,7269
2000,861,11633,7270
2000,861,11634,7271
2000,861,11635,7272
2000,861,11636,7273
2000,861,11637,7274
2000,861,11638,7275
835,862,5017,7276
478,863,2747,7277
478,863,2748,7278
478,863,2749,7279
195,864,1278,7280
195,864,1279,7281
195,864,1280,7282
195,864,1281,7283
195,864,1282,7284
195,864,1283,7285
195,864,1284,7286
195,864,1285,7287
1582,865,9319,7288
1582,865,9320,7289
1582,865,9321,7290
1582,865,9322,7291
1582,865,9323,7292
1582,865,9324,7293
1821,866,10861,7294
1575,867,9302,7295
1506,868,8688,7296
825,869,4963,7297
825,869,4964,7298
825,869,4965,7299
1068,870,6070,7300
1068,870,6071,7301
1068,870,6072,7302
1068,870,6073,7303
1068,870,6074,7304
511,871,2931,7305
1368,872,7818,7306
1368,872,7819,7307
1368,872,7820,7308
1368,872,7821,7309
1368,872,7822,7310
1368,872,7823,7311
955,873,5655,7312
994,874,5787,7313
994,874,5786,7314
994,874,5788,7315
678,875,3587,7316
678,875,3588,7317
678,875,3589,7318
678,875,3590,7319
678,875,3592,7320
678,875,3591,7321
992,876,5776,7322
992,876,5777,7323
1182,877,6544,7324
1182,877,6545,7325
1182,877,6546,7326
1182,877,6547,7327
1182,877,6548,7328
1182,877,6549,7329
1182,877,6550,7330
1182,877,6551,7331
1182,877,6552,7332
1182,877,6553,7333
1182,877,6554,7334
1182,877,6555,7335
1187,878,6579,7336
1187,878,6580,7337
1187,878,6581,7338
1187,878,6582,7339
1187,878,6583,7340
1187,878,6584,7341
1187,878,6585,7342
1187,878,6586,7343
1187,878,6587,7344
1187,878,6588,7345
1187,878,6589,7346
1187,878,6590,7347
1187,878,6591,7348
1187,878,6594,7349
1187,878,6592,7350
1187,878,6593,7351
1187,878,6595,7352
1187,878,6596,7353
1187,878,6597,7354
1187,878,6598,7355
1187,878,6599,7356
1187,878,6600,7357
1187,878,6601,7358
1187,878,6602,7359
1187,878,6603,7360
1187,878,6604,7361
1187,878,6605,7362
1187,878,6606,7363
1187,878,6607,7364
1187,878,6608,7365
289,879,1690,7366
3,880,11,7367
1057,881,6023,7368
1057,881,6024,7369
1057,881,6025,7370
1057,881,6026,7371
1057,881,6027,7372
1057,881,6028,7373
1057,881,6029,7374
1057,881,6030,7375
744,882,3948,7376
744,882,3949,7377
381,883,2186,7378
1321,884,7344,7379
1321,884,7345,7380
1321,884,7346,7381
1321,884,7347,7382
619,885,3322,7383
619,885,3323,7384
619,885,3324,7385
619,885,3325,7386
1091,886,6166,7387
829,887,4975,7388
829,887,4976,7389
829,887,4977,7390
829,887,4978,7391
829,887,4979,7392
829,887,4980,7393
1824,888,10864,7394
1824,888,10865,7395
1824,888,10866,7396
1005,889,5817,7397
1005,889,5818,7398
1005,889,5819,7399
1005,889,5820,7400
1159,890,6421,7401
1159,890,6422,7402
1280,891,7201,7403
1280,891,7202,7404
1280,891,7203,7405
1280,891,7204,7406
1280,891,7205,7407
1280,891,7206,7408
1280,891,7207,7409
1366,892,7808,7410
1366,892,7809,7411
1366,892,7810,7412
1366,892,7811,7413
1366,892,7812,7414
1366,892,7813,7415
1366,892,7814,7416
823,893,4960,7417
823,893,4961,7418
1244,894,7084,7419
1244,894,7085,7420
1244,894,7086,7421
852,895,5054,7422
852,895,5055,7423
852,895,5056,7424
63,896,225,7425
63,896,226,7426
63,896,228,7427
63,896,227,7428
729,897,3845,7429
729,897,3846,7430
729,897,3847,7431
729,897,3848,7432
729,897,3849,7433
729,897,3850,7434
1358,898,7774,7435
1358,898,7775,7436
1358,898,7776,7437
1358,898,7777,7438
1358,898,7778,7439
1358,898,7779,7440
1358,898,7781,7441
1358,898,7780,7442
1358,898,7782,7443
1358,898,7783,7444
1358,898,7784,7445
1358,898,7785,7446
1358,898,7786,7447
1358,898,7787,7448
1358,898,7788,7449
1358,898,7789,7450
1358,898,7790,7451
1358,898,7791,7452
1358,898,7792,7453
1358,898,7793,7454
1358,898,7794,7455
1358,898,7795,7456
1151,899,6380,7457
1151,899,6379,7458
1151,899,6381,7459
1151,899,6382,7460
1151,899,6383,7461
1151,899,6384,7462
1820,900,10860,7463
576,901,3160,7464
576,901,3161,7465
576,901,3162,7466
576,901,3163,7467
403,902,2310,7468
403,902,2311,7469
403,902,2312,7470
377,903,2154,7471
377,903,2155,7472
377,903,2156,7473
377,903,2157,7474
377,903,2158,7475
377,903,2159,7476
377,903,2160,7477
377,903,2161,7478
377,903,2162,7479
377,903,2163,7480
377,903,2164,7481
1789,904,10524,7482
1789,904,10525,7483
1789,904,10526,7484
676,905,3566,7485
676,905,3567,7486
676,905,3568,7487
676,905,3569,7488
676,905,3570,7489
676,905,3571,7490
676,905,3572,7491
676,905,3573,7492
676,905,3574,7493
2000,906,11632,7494
2000,906,11633,7495
2000,906,11634,7496
2000,906,11635,7497
2000,906,11636,7498
2000,906,11637,7499
2000,906,11638,7500
940,907,5582,7501
1834,908,10889,7502
1834,908,10890,7503
1834,908,10891,7504
1834,908,10892,7505
1834,908,10893,7506
1078,909,6119,7507
1078,909,6120,7508
1078,909,6121,7509
605,910,3268,7510
1231,911,7000,7511
1231,911,7001,7512
1248,912,7097,7513
1248,912,7098,7514
1248,912,7099,7515
1248,912,7100,7516
1248,912,7101,7517
1845,913,10927,7518
1845,913,10928,7519
1845,913,10929,7520
98,914,336,7521
98,914,337,7522
98,914,338,7523
215,915,1349,7524
215,915,1350,7525
215,915,1351,7526
215,915,1352,7527
215,915,1353,7528
849,916,5049,7529
849,916,5050,7530
608,917,3294,7531
608,917,3295,7532
1288,918,7229,7533
1990,919,11599,7534
1990,919,11600,7535
1990,919,11601,7536
1990,919,11602,7537
340,920,2015,7538
340,920,2016,7539
340,920,2017,7540
340,920,2018,7541
393,921,2223,7542
393,921,2224,7543
393,921,2225,7544
393,921,2226,7545
393,921,2227,7546
1296,922,7263,7547
1296,922,7264,7548
1296,922,7265,7549
1296,922,7266,7550
1296,922,7267,7551
1228,923,6983,7552
1228,923,6984,7553
1228,923,6985,7554
1228,923,6986,7555
1228,923,6987,7556
1228,923,6988,7557
1228,923,6989,7558
1228,923,6990,7559
1228,923,6991,7560
1228,923,6992,7561
1536,924,9072,7562
1536,924,9073,7563
491,925,2792,7564
516,926,2943,7565
280,927,1667,7566
280,927,1668,7567
649,928,3466,7568
1159,929,6421,7569
1159,929,6422,7570
763,930,4192,7571
1255,931,7123,7572
1255,931,7124,7573
1255,931,7125,7574
824,932,4962,7575
598,933,3239,7576
598,933,3240,7577
162,934,1091,7578
162,934,1092,7579
162,934,1093,7580
85,935,305,7581
85,935,306,7582
88,936,312,7583
88,936,313,7584
294,937,1701,7585
294,937,1702,7586
294,937,1703,7587
1457,938,8468,7588
1457,938,8469,7589
1457,938,8470,7590
1457,938,8471,7591
1457,938,8472,7592
1457,938,8473,7593
1457,938,8474,7594
1457,938,8475,7595
1457,938,8476,7596
1457,938,8477,7597
1457,938,8478,7598
1457,938,8479,7599
1457,938,8480,7600
1457,938,8481,7601
1457,938,8482,7602
1457,938,8483,7603
1457,938,8484,7604
1457,938,8485,7605
1457,938,8486,7606
1832,939,10887,7607
1843,940,10923,7608
1843,940,10924,7609
1580,941,9317,7610
848,942,5047,7611
848,942,5048,7612
505,943,2920,7613
505,943,2921,7614
206,944,1328,7615
206,944,1329,7616
206,944,1330,7617
344,945,2030,7618
344,945,2031,7619
344,945,2032,7620
245,946,1440,7621
245,946,1441,7622
245,946,1442,7623
1220,947,6966,7624
1939,948,11404,7625
1939,948,11405,7626
1939,948,11406,7627
1939,948,11407,7628
1939,948,11408,7629
1939,948,11409,7630
1939,948,11410,7631
1939,948,11411,7632
1241,949,7050,7633
1241,949,7051,7634
1241,949,7052,7635
1241,949,7053,7636
1241,949,7054,7637
1241,949,7055,7638
1241,949,7056,7639
1241,949,7057,7640
1241,949,7058,7641
1241,949,7059,7642
1241,949,7060,7643
1241,949,7061,7644
1241,949,7062,7645
1241,949,7063,7646
1241,949,7066,7647
1241,949,7064,7648
1241,949,7065,7649
1241,949,7067,7650
1241,949,7068,7651
1241,949,7069,7652
1241,949,7070,7653
1241,949,7071,7654
368,950,2119,7655
1329,951,7414,7656
1329,951,7415,7657
1329,951,7416,7658
1329,951,7417,7659
1329,951,7418,7660
1329,951,7419,7661
1329,951,7420,7662
1329,951,7421,7663
1329,951,7422,7664
1329,951,7423,7665
1329,951,7424,7666
1329,951,7425,7667
1329,951,7426,7668
1329,951,7427,7669
1329,951,7428,7670
1329,951,7429,7671
1329,951,7430,7672
1329,951,7431,7673
1329,951,7432,7674
1329,951,7433,7675
1329,951,7434,7676
857,952,5068,7677
857,952,5069,7678
727,953,3831,7679
727,953,3832,7680
727,953,3833,7681
727,953,3834,7682
727,953,3835,7683
727,953,3836,7684
727,953,3837,7685
727,953,3838,7686
727,953,3839,7687
727,953,3840,7688
727,953,3841,7689
727,953,3842,7690
613,954,3306,7691
613,954,3307,7692
1105,955,6211,7693
1105,955,6212,7694
1105,955,6213,7695
1105,955,6214,7696
1105,955,6215,7697
1506,956,8688,7698
73,957,277,7699
48,958,152,7700
1236,959,7031,7701
1309,960,7308,7702
1309,960,7309,7703
1309,960,7310,7704
498,961,2837,7705
498,961,2838,7706
498,961,2839,7707
498,961,2840,7708
498,961,2841,7709
498,961,2842,7710
498,961,2843,7711
498,961,2844,7712
498,961,2845,7713
498,961,2846,7714
498,961,2847,7715
498,961,2848,7716
498,961,2849,7717
498,961,2850,7718
498,961,2851,7719
498,961,2852,7720
498,961,2853,7721
498,961,2854,7722
498,961,2855,7723
498,961,2856,7724
498,961,2857,7725
498,961,2858,7726
498,961,2859,7727
498,961,2860,7728
498,961,2861,7729
498,961,2862,7730
498,961,2863,7731
498,961,2864,7732
498,961,2865,7733
498,961,2866,7734
498,961,2867,7735
498,961,2868,7736
498,961,2869,7737
498,961,2870,7738
498,961,2871,7739
498,961,2872,7740
498,961,2873,7741
498,961,2874,7742
498,961,2875,7743
498,961,2876,7744
498,961,2877,7745
498,961,2878,7746
498,961,2879,7747
498,961,2880,7748
498,961,2881,7749
498,961,2882,7750
498,961,2883,7751
498,961,2884,7752
498,961,2885,7753
316,962,1936,7754
316,962,1937,7755
316,962,1938,7756
1886,963,11085,7757
1886,963,11086,7758
1298,964,7270,7759
1298,964,7271,7760
1298,964,7272,7761
1298,964,7273,7762
1298,964,7274,7763
1298,964,7275,7764
1298,964,7276,7765
1298,964,7277,7766
1298,964,7278,7767
1298,964,7279,7768
1298,964,7280,7769
1855,965,10966,7770
1855,965,10967,7771
1855,965,10968,7772
1808,966,10834,7773
1808,966,10835,7774
1361,967,7798,7775
1361,967,7799,7776
1214,968,6709,7777
97,969,332,7778
97,969,333,7779
97,969,334,7780
97,969,335,7781
491,970,2792,7782
1790,971,10527,7783
1598,972,9375,7784
164,973,1097,7785
164,973,1098,7786
164,973,1099,7787
164,973,1100,7788
164,973,1101,7789
164,973,1102,7790
1290,974,7232,7791
1290,974,7233,7792
1290,974,7234,7793
1290,974,7235,7794
1290,974,7236,7795
1891,975,11114,7796
294,976,1701,7797
294,976,1702,7798
294,976,1703,7799
843,977,5038,7800
38,978,125,7801
38,978,126,7802
38,978,127,7803
38,978,128,7804
38,978,129,7805
576,979,3160,7806
576,979,3161,7807
576,979,3162,7808
576,979,3163,7809
1743,980,10205,7810
1743,980,10206,7811
1743,980,10207,7812
1743,980,10208,7813
1743,980,10209,7814
79,981,289,7815
281,982,1669,7816
281,982,1670,7817
281,982,1671,7818
1605,983,9394,7819
1605,983,9395,7820
1605,983,9396,7821
1605,983,9397,7822
1605,983,9398,7823
1930,984,11226,7824
520,985,2953,7825
520,985,2954,7826
520,985,2955,7827
1222,986,6969,7828
1222,986,6970,7829
475,987,2742,7830
475,987,2743,7831
475,987,2744,7832
1860,988,10980,7833
1860,988,10981,7834
1860,988,10982,7835
1183,989,6556,7836
1183,989,6557,7837
1183,989,6558,7838
1183,989,6559,7839
1183,989,6560,7840
1183,989,6561,7841
1183,989,6562,7842
1183,989,6563,7843
1183,989,6564,7844
1831,990,10882,7845
1831,990,10883,7846
1831,990,10884,7847
1831,990,10885,7848
1831,990,10886,7849
1344,991,7605,7850
1344,991,7606,7851
372,992,2136,7852
372,992,2137,7853
372,992,2138,7854
372,992,2139,7855
1609,993,9412,7856
1609,993,9413,7857
1609,993,9414,7858
1609,993,9415,7859
1609,993,9416,7860
930,994,5547,7861
930,994,5548,7862
930,994,5549,7863
930,994,5551,7864
930,994,5550,7865
930,994,5552,7866
233,995,1390,7867
233,995,1391,7868
215,996,1349,7869
215,996,1350,7870
215,996,1351,7871
215,996,1352,7872
